time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,population_type,population_estimate,children_count,rate_per_10000
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,Calderdale,E08000033,Children starting to be looked after each year,45184,144,32
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,Children ceasing to be looked after each year,99221,236,24
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,Children looked after on 31 March each year,99221,602,61
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,Kirklees,E08000034,Children starting to be looked after each year,99221,249,25
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,Children ceasing to be looked after each year,174311,478,27
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,Children looked after on 31 March each year,174311,1546,89
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,Leeds,E08000035,Children starting to be looked after each year,174311,557,32
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,Children ceasing to be looked after each year,76266,198,26
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,Children looked after on 31 March each year,76266,682,89
2024,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,Wakefield,E08000036,Children starting to be looked after each year,76266,248,33
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,Children ceasing to be looked after each year,60668,260,43
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,Children looked after on 31 March each year,60668,598,99
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,Derby,E06000015,Children starting to be looked after each year,60668,233,38
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,Children ceasing to be looked after each year,89532,232,26
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,Children looked after on 31 March each year,89532,596,67
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,Leicester,E06000016,Children starting to be looked after each year,89532,196,22
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,Children ceasing to be looked after each year,8003,14,17
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,Children looked after on 31 March each year,8003,27,34
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,Rutland,E06000017,Children starting to be looked after each year,8003,9,11
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,Children ceasing to be looked after each year,67715,264,39
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,Children looked after on 31 March each year,67715,675,100
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,Nottingham,E06000018,Children starting to be looked after each year,67715,216,32
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,Children ceasing to be looked after each year,81494,219,27
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,Children looked after on 31 March each year,81494,534,66
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,North Northamptonshire,E06000061,Children starting to be looked after each year,81494,206,25
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,Children ceasing to be looked after each year,95133,260,27
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,Children looked after on 31 March each year,95133,648,68
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,West Northamptonshire,E06000062,Children starting to be looked after each year,95133,210,22
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,Children ceasing to be looked after each year,154974,428,28
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,Children looked after on 31 March each year,154974,1056,68
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,Derbyshire,E10000007,Children starting to be looked after each year,154974,485,31
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,Children ceasing to be looked after each year,145610,275,19
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,Children looked after on 31 March each year,145610,725,50
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,Leicestershire,E10000018,Children starting to be looked after each year,145610,311,21
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,Children ceasing to be looked after each year,147618,342,23
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,Children looked after on 31 March each year,147618,752,51
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,Lincolnshire,E10000019,Children starting to be looked after each year,147618,365,25
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,Children ceasing to be looked after each year,x,z,z
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,Children looked after on 31 March each year,x,z,z
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,Northamptonshire,E10000021,Children starting to be looked after each year,x,z,z
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,Children ceasing to be looked after each year,169377,357,21
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,Children looked after on 31 March each year,169377,955,56
2024,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,Nottinghamshire,E10000024,Children starting to be looked after each year,169377,349,21
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,Children ceasing to be looked after each year,34260,122,36
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,Children looked after on 31 March each year,34260,387,113
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,"Herefordshire, County of",E06000019,Children starting to be looked after each year,34260,96,28
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,Children ceasing to be looked after each year,43242,146,34
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,Children looked after on 31 March each year,43242,412,95
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,Telford and Wrekin,E06000020,Children starting to be looked after each year,43242,103,24
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,Children ceasing to be looked after each year,60632,243,40
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,Children looked after on 31 March each year,60632,1152,190
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,Stoke-on-Trent,E06000021,Children starting to be looked after each year,60632,287,47
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,Children ceasing to be looked after each year,59491,155,26
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,Children looked after on 31 March each year,59491,714,120
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,Shropshire,E06000051,Children starting to be looked after each year,59491,209,35
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,Children ceasing to be looked after each year,290047,664,23
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,Children looked after on 31 March each year,290047,2296,79
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,Birmingham,E08000025,Children starting to be looked after each year,290047,743,26
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,Children ceasing to be looked after each year,80988,313,39
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,Children looked after on 31 March each year,80988,672,83
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,Coventry,E08000026,Children starting to be looked after each year,80988,257,32
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,Children ceasing to be looked after each year,70105,153,22
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,Children looked after on 31 March each year,70105,573,82
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,Dudley,E08000027,Children starting to be looked after each year,70105,138,20
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,Children ceasing to be looked after each year,87056,178,20
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,Children looked after on 31 March each year,87056,808,93
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,Sandwell,E08000028,Children starting to be looked after each year,87056,189,22
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,Children ceasing to be looked after each year,48752,170,35
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,Children looked after on 31 March each year,48752,554,114
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,Solihull,E08000029,Children starting to be looked after each year,48752,155,32
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,Children ceasing to be looked after each year,70547,187,27
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,Children looked after on 31 March each year,70547,665,94
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,Walsall,E08000030,Children starting to be looked after each year,70547,197,28
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,Children ceasing to be looked after each year,66095,124,19
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,Children looked after on 31 March each year,66095,517,78
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,Wolverhampton,E08000031,Children starting to be looked after each year,66095,143,22
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,Children ceasing to be looked after each year,173441,449,26
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,Children looked after on 31 March each year,173441,1307,75
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,Staffordshire,E10000028,Children starting to be looked after each year,173441,366,21
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,Children ceasing to be looked after each year,126202,310,25
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,Children looked after on 31 March each year,126202,805,64
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,Warwickshire,E10000031,Children starting to be looked after each year,126202,329,26
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,Children ceasing to be looked after each year,119662,267,22
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,Children looked after on 31 March each year,119662,1043,87
2024,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,Worcestershire,E10000034,Children starting to be looked after each year,119662,312,26
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,Children ceasing to be looked after each year,56451,146,26
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,Children looked after on 31 March each year,56451,422,75
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,Peterborough,E06000031,Children starting to be looked after each year,56451,161,29
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,Children ceasing to be looked after each year,60435,208,34
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,Children looked after on 31 March each year,60435,375,62
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,Luton,E06000032,Children starting to be looked after each year,60435,162,27
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,Children ceasing to be looked after each year,38860,84,22
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,Children looked after on 31 March each year,38860,307,79
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,Southend-on-Sea,E06000033,Children starting to be looked after each year,38860,81,21
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,Children ceasing to be looked after each year,45530,144,32
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,Children looked after on 31 March each year,45530,290,64
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,Thurrock,E06000034,Children starting to be looked after each year,45530,141,31
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,Children ceasing to be looked after each year,43431,85,20
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,Children looked after on 31 March each year,43431,262,60
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,Bedford,E06000055,Children starting to be looked after each year,43431,74,17
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,Children ceasing to be looked after each year,68259,140,21
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,Children looked after on 31 March each year,68259,366,54
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,Central Bedfordshire,E06000056,Children starting to be looked after each year,68259,125,18
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Children ceasing to be looked after each year,140070,234,17
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Children looked after on 31 March each year,140070,631,45
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,Cambridgeshire,E10000003,Children starting to be looked after each year,140070,232,17
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Children ceasing to be looked after each year,324479,457,14
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Children looked after on 31 March each year,324479,1152,36
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,Essex,E10000012,Children starting to be looked after each year,324479,442,14
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Children ceasing to be looked after each year,275113,373,14
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Children looked after on 31 March each year,275113,971,35
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,Hertfordshire,E10000015,Children starting to be looked after each year,275113,368,13
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Children ceasing to be looked after each year,170640,388,23
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Children looked after on 31 March each year,170640,1152,68
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,Norfolk,E10000020,Children starting to be looked after each year,170640,319,19
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Children ceasing to be looked after each year,150935,348,23
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Children looked after on 31 March each year,150935,928,61
2024,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,Suffolk,E10000029,Children starting to be looked after each year,150935,292,19
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Children ceasing to be looked after each year,67048,186,28
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Children looked after on 31 March each year,67048,476,71
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,887,Medway,E06000035,Children starting to be looked after each year,67048,191,28
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Children ceasing to be looked after each year,28886,57,20
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Children looked after on 31 March each year,28886,140,48
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,867,Bracknell Forest,E06000036,Children starting to be looked after each year,28886,40,14
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Children ceasing to be looked after each year,35612,82,23
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Children looked after on 31 March each year,35612,186,52
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,869,West Berkshire,E06000037,Children starting to be looked after each year,35612,70,20
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Children ceasing to be looked after each year,38261,97,25
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Children looked after on 31 March each year,38261,266,70
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,870,Reading,E06000038,Children starting to be looked after each year,38261,112,29
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Children ceasing to be looked after each year,45545,124,27
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Children looked after on 31 March each year,45545,201,44
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,871,Slough,E06000039,Children starting to be looked after each year,45545,73,16
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Children ceasing to be looked after each year,34462,75,22
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Children looked after on 31 March each year,34462,140,41
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,868,Windsor and Maidenhead,E06000040,Children starting to be looked after each year,34462,63,18
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Children ceasing to be looked after each year,43596,56,13
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Children looked after on 31 March each year,43596,137,31
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,872,Wokingham,E06000041,Children starting to be looked after each year,43596,58,13
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,Children ceasing to be looked after each year,73164,181,25
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,Children looked after on 31 March each year,73164,411,56
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,826,Milton Keynes,E06000042,Children starting to be looked after each year,73164,239,33
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Children ceasing to be looked after each year,46835,135,29
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Children looked after on 31 March each year,46835,355,76
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,846,Brighton and Hove,E06000043,Children starting to be looked after each year,46835,140,30
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Children ceasing to be looked after each year,42683,156,37
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Children looked after on 31 March each year,42683,402,94
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,851,Portsmouth,E06000044,Children starting to be looked after each year,42683,168,39
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Children ceasing to be looked after each year,50594,213,42
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Children looked after on 31 March each year,50594,489,97
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,852,Southampton,E06000045,Children starting to be looked after each year,50594,163,32
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Children ceasing to be looked after each year,23477,84,36
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Children looked after on 31 March each year,23477,282,120
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,921,Isle of Wight,E06000046,Children starting to be looked after each year,23477,71,30
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Children ceasing to be looked after each year,128126,207,16
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Children looked after on 31 March each year,128126,520,41
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,825,Buckinghamshire,E06000060,Children starting to be looked after each year,128126,230,18
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Children ceasing to be looked after each year,104092,235,23
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Children looked after on 31 March each year,104092,659,63
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,845,East Sussex,E10000011,Children starting to be looked after each year,104092,242,23
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Children ceasing to be looked after each year,287030,669,23
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Children looked after on 31 March each year,287030,1893,66
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,850,Hampshire,E10000014,Children starting to be looked after each year,287030,688,24
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Children ceasing to be looked after each year,350198,2739,78
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Children looked after on 31 March each year,350198,1956,56
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,886,Kent,E10000016,Children starting to be looked after each year,350198,2741,78
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Children ceasing to be looked after each year,153988,335,22
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Children looked after on 31 March each year,153988,770,50
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,931,Oxfordshire,E10000025,Children starting to be looked after each year,153988,219,14
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Children ceasing to be looked after each year,267243,420,16
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Children looked after on 31 March each year,267243,965,36
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,936,Surrey,E10000030,Children starting to be looked after each year,267243,361,14
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Children ceasing to be looked after each year,180203,401,22
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Children looked after on 31 March each year,180203,906,50
2024,Reporting year,Local authority,E92000001,England,E12000008,South East,938,West Sussex,E10000032,Children starting to be looked after each year,180203,410,23
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,Children ceasing to be looked after each year,36554,89,24
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,Children looked after on 31 March each year,36554,217,59
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,800,Bath and North East Somerset,E06000022,Children starting to be looked after each year,36554,77,21
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,Children ceasing to be looked after each year,92178,274,30
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,Children looked after on 31 March each year,92178,764,83
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,801,"Bristol, City of",E06000023,Children starting to be looked after each year,92178,302,33
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,Children ceasing to be looked after each year,43965,83,19
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,Children looked after on 31 March each year,43965,254,58
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,802,North Somerset,E06000024,Children starting to be looked after each year,43965,111,25
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,Children ceasing to be looked after each year,61477,135,22
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,Children looked after on 31 March each year,61477,219,36
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,803,South Gloucestershire,E06000025,Children starting to be looked after each year,61477,96,16
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,Children ceasing to be looked after each year,52169,184,35
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,Children looked after on 31 March each year,52169,513,98
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,879,Plymouth,E06000026,Children starting to be looked after each year,52169,193,37
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,Children ceasing to be looked after each year,24874,97,39
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,Children looked after on 31 March each year,24874,300,121
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,880,Torbay,E06000027,Children starting to be looked after each year,24874,83,33
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Children ceasing to be looked after each year,53326,139,26
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Children looked after on 31 March each year,53326,320,60
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Children starting to be looked after each year,53326,122,23
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Children ceasing to be looked after each year,105833,224,21
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Children looked after on 31 March each year,105833,619,58
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Children starting to be looked after each year,105833,272,26
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Children ceasing to be looked after each year,357,z,z
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Children looked after on 31 March each year,357,z,z
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Children starting to be looked after each year,357,z,z
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Children ceasing to be looked after each year,103825,148,14
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Children looked after on 31 March each year,103825,475,46
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,865,Wiltshire,E06000054,Children starting to be looked after each year,103825,168,16
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Children ceasing to be looked after each year,74472,222,30
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Children looked after on 31 March each year,74472,546,73
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,839,"Bournemouth, Christchurch and Poole",E06000058,Children starting to be looked after each year,74472,241,32
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Children ceasing to be looked after each year,66436,149,22
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Children looked after on 31 March each year,66436,447,67
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,838,Dorset,E06000059,Children starting to be looked after each year,66436,161,24
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E06000066,Children ceasing to be looked after each year,112324,231,21
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E06000066,Children looked after on 31 March each year,112324,586,52
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,933,Somerset,E06000066,Children starting to be looked after each year,112324,247,22
2024,Reporting year,Local authority,E92000001,England,E12000009,South West,878,Devon,E10000008,Children ceasing to be looked after each year,147790,353,24
